station,name,latitude,longitude,tr,pmax24hr,n,p_dist
11035030,UNION PANAMERICANA - AUT  [11035030],5.284827778,-76.627822222,10.0,1249.6528605836493,5,logpearson3
11035030,UNION PANAMERICANA - AUT  [11035030],5.284827778,-76.627822222,15.0,1930.5228669221003,5,logpearson3
11035030,UNION PANAMERICANA - AUT  [11035030],5.284827778,-76.627822222,20.0,2614.294574419976,5,logpearson3
11035030,UNION PANAMERICANA - AUT  [11035030],5.284827778,-76.627822222,25.0,3298.988451006694,5,logpearson3
11035030,UNION PANAMERICANA - AUT  [11035030],5.284827778,-76.627822222,50.0,6716.7080290045415,5,logpearson3
11035030,UNION PANAMERICANA - AUT  [11035030],5.284827778,-76.627822222,75.0,10113.44521458973,5,logpearson3
11035030,UNION PANAMERICANA - AUT  [11035030],5.284827778,-76.627822222,100.0,13488.16511882525,5,logpearson3
11035030,UNION PANAMERICANA - AUT  [11035030],5.284827778,-76.627822222,200.0,26805.80779076469,5,logpearson3
11035030,UNION PANAMERICANA - AUT  [11035030],5.284827778,-76.627822222,250.0,33377.95086137487,5,logpearson3
11035030,UNION PANAMERICANA - AUT  [11035030],5.284827778,-76.627822222,500.0,65644.5585578477,5,logpearson3
11035030,UNION PANAMERICANA - AUT  [11035030],5.284827778,-76.627822222,750.0,97217.71419216738,5,logpearson3
11035030,UNION PANAMERICANA - AUT  [11035030],5.284827778,-76.627822222,1000.0,128305.8248111674,5,logpearson3
11037030,LA LOMA PUEBLO [11037030],5.584666667,-76.75327778,2.0,143.18166001463402,9,logpearson3
11037030,LA LOMA PUEBLO [11037030],5.584666667,-76.75327778,2.33,175.8390614968113,9,logpearson3
11037030,LA LOMA PUEBLO [11037030],5.584666667,-76.75327778,5.0,296.6985541776264,9,logpearson3
11037030,LA LOMA PUEBLO [11037030],5.584666667,-76.75327778,10.0,356.0120715490967,9,logpearson3
11037030,LA LOMA PUEBLO [11037030],5.584666667,-76.75327778,15.0,376.59094944123353,9,logpearson3
11037030,LA LOMA PUEBLO [11037030],5.584666667,-76.75327778,20.0,387.02321426592016,9,logpearson3
11037030,LA LOMA PUEBLO [11037030],5.584666667,-76.75327778,25.0,393.3264269822682,9,logpearson3
11037030,LA LOMA PUEBLO [11037030],5.584666667,-76.75327778,50.0,406.0256043573225,9,logpearson3
11037030,LA LOMA PUEBLO [11037030],5.584666667,-76.75327778,75.0,410.2834220424366,9,logpearson3
11037030,LA LOMA PUEBLO [11037030],5.584666667,-76.75327778,100.0,412.41607980779776,9,logpearson3
11037030,LA LOMA PUEBLO [11037030],5.584666667,-76.75327778,200.0,415.6182103246566,9,logpearson3
11037030,LA LOMA PUEBLO [11037030],5.584666667,-76.75327778,250.0,416.2587820033672,9,logpearson3
11037030,LA LOMA PUEBLO [11037030],5.584666667,-76.75327778,500.0,417.53941859485946,9,logpearson3
11037030,LA LOMA PUEBLO [11037030],5.584666667,-76.75327778,750.0,417.9659012746808,9,logpearson3
11037030,LA LOMA PUEBLO [11037030],5.584666667,-76.75327778,1000.0,418.17898381292025,9,logpearson3
11045010,AEROPUERTO EL CARAÑO [11045010],5.690555556,-76.64377778,2.0,206.09470444824825,8,logpearson3
11045010,AEROPUERTO EL CARAÑO [11045010],5.690555556,-76.64377778,2.33,237.4751721290389,8,logpearson3
11045010,AEROPUERTO EL CARAÑO [11045010],5.690555556,-76.64377778,5.0,404.8686265277794,8,logpearson3
