name,Decade,Year,count,unique,min,max,range,sum,mean,median,stddev,minority,majority,q1,q3,iqr
W35,1980,1987,12,12,0.0027149657414726,0.0110962235155651,0.0083812577740925,0.0809557173701527,0.00674630978084606,0.006507647571962,0.00275184841744673,0.0027149657414726,0.0027149657414726,0.00434148408540615,0.0094404968301473,0.00509901274474115
W8,1980,1987,12,12,0.0038170590996742,0.0160674452781677,0.0122503861784935,0.125834748148918,0.0104862290124098,0.0128429606556892,0.00463333511120692,0.0038170590996742,0.0038170590996742,0.00538728386163705,0.0141585394740105,0.00877125561237345
W18,1980,1987,12,12,0.0078224465250968,0.0261236578226089,0.0183012112975121,0.220475032925605,0.0183729194104671,0.0211494229733944,0.00696922897987225,0.0078224465250968,0.0078224465250968,0.0111163780093193,0.0256269164383411,0.0145105384290218
W30,1980,1987,12,12,0.0057404972612857,0.0209914557635784,0.0152509585022927,0.177655478939414,0.0148046232449512,0.0165761988610029,0.00545432874906829,0.0057404972612857,0.0057404972612857,0.00958410929888485,0.0203193463385105,0.0107352370396256
W1,1980,1988,12,12,7.62566924095154e-05,0.0008639494578043,0.000787692765394785,0.00460761288801761,0.000383967740668135,0.00033090760310485,0.000250824099556339,7.62566924095154e-05,7.62566924095154e-05,0.00017024700840305,0.0006002833445866,0.00043003633618355
W3,1980,1988,12,12,0.0002417826585969,0.0023876439886992,0.0021458613301023,0.0123695114682421,0.00103079262235351,0.00079707945888325,0.000630305210785809,0.0002417826585969,0.0002417826585969,0.00053915430282565,0.0016009404941068,0.00106178619128115
W21,1980,1988,12,12,0.000307059906448,0.0022010731601607,0.0018940132537127,0.0106160153993193,0.000884667949943275,0.0008640021790323,0.000473564632227261,0.000307059906448,0.000307059906448,0.00052389093873815,0.0010713450271812,0.00054745408844305
W13,1980,1988,12,12,5.12345338806681e-05,0.0043500188270692,0.00429878429318853,0.00865125588317146,0.000720937990264288,0.0001914086705194,0.00116676269986412,5.12345338806681e-05,5.12345338806681e-05,0.000101354213602857,0.00077426726876475,0.000672913055161893
W27,1980,1988,12,12,9.64067876338959e-05,0.0055198557674884,0.0054234489798545,0.0129961594939225,0.00108301329116021,0.0004193410277366,0.00146560506143933,9.64067876338959e-05,9.64067876338959e-05,0.00016430579125875,0.001462310552597,0.00129800476133825
W19,1980,1988,12,12,0.0005064789195416,0.0084053360825674,0.0078988571630258,0.0258360644731549,0.00215300537276291,0.00097784355756865,0.00225057668441245,0.0005064789195416,0.0005064789195416,0.00065767063316745,0.00270709467534515,0.0020494240421777
W2,1980,1988,12,12,0.0015918513139088,0.0147950400908788,0.01320318877697,0.0531988367438311,0.00443323639531926,0.00244766349593795,0.00380771995203931,0.0015918513139088,0.0015918513139088,0.0019417343040307,0.00557962432503695,0.00363789002100625
W11,1980,1988,12,12,0.0007844146703966,0.0122869434788729,0.0115025288084763,0.0378433646761627,0.00315361372301356,0.00145481993204735,0.00328137798019689,0.0007844146703966,0.0007844146703966,0.0010276758810236,0.0039266896237702,0.0028990137427466
W26,1980,1988,12,12,0.0004582760843261,0.0085155345457289,0.0080572584614028,0.0244238674173081,0.00203532228477568,0.0008884309654425,0.00227013254170738,0.0004582760843261,0.0004582760843261,0.00055272126509225,0.00250732397406575,0.0019546027089735
W20,1980,1988,12,12,0.0009222674695021,0.0118584564282777,0.0109361889587756,0.0359307084108276,0.0029942257009023,0.0014103571361981,0.00309809666234808,0.0009222674695021,0.0009222674695021,0.00098729976095425,0.00375779136873025,0.002770491607776
W6,1980,1988,12,12,0.000117448469003,0.0014725476503372,0.0013550991813342,0.0048872331778203,0.000407269431485025,0.00032918900251385,0.000350388407060563,0.000117448469003,0.000117448469003,0.0001753208537896,0.00049161786834395,0.00031629701455435
W32,1980,1988,12,12,0.0003662706327721,0.0100227809386942,0.0096565103059221,0.0261911806688085,0.00218259838906738,0.0009175020052322,0.00262545489772351,0.0003662706327721,0.0003662706327721,0.00054714705647785,0.0028913110203351,0.00234416396385725
W12,1980,1988,12,12,0.0013579886730897,0.0112970399573962,0.0099390512843065,0.0407125485148738,0.00339271237623948,0.00197776973888915,0.00278415429949983,0.0013579886730897,0.0013579886730897,0.0015475369214426,0.0043143070491076,0.002766770127665
W33,1980,1988,12,12,0.0001628115885518,0.0045732785371585,0.0044104669486067,0.0113995690172023,0.000949964084766858,0.00046709378066315,0.00116602444304589,0.0001628115885518,0.0001628115885518,0.0002637066350879,0.00116637199341185,0.00090266535832395
W14,1980,1988,12,12,0.0010109926396835,0.0092145399295364,0.0082035472898529,0.0394210992615382,0.00328509160512818,0.0030587773390074,0.00225934668634722,0.0010109926396835,0.0010109926396835,0.00150407056150185,0.0043041882828131,0.00280011772131125
W28,1980,1988,12,12,0.0004525920377504,0.0066912524663078,0.0062386604285574,0.0281988345172825,0.00234990287644021,0.0017826862130105,0.00180680372601782,0.0004525920377504,0.0004525920377504,0.00099788905364315,0.00350745981167785,0.0025095707580347
W23,1980,1988,12,12,0.0003331293070205,0.0046844549868726,0.0043513256798521,0.0193824520371217,0.00161520433642681,0.00122748795884055,0.00122621723503323,0.0003331293070205,0.0003331293070205,0.0007100523392164,0.00231627896408675,0.00160622662487035
W34,1980,1988,12,12,0.0004539638757705,0.0067108795046806,0.0062569156289101,0.0282914265990252,0.0023576188832521,0.0017883032560348,0.00181251714894089,0.0004539638757705,0.0004539638757705,0.0010008513927459,0.00352019071578975,0.00251933932304385
W37,1980,1988,12,12,0.0004991228883787,0.0043643448696269,0.0038652219812482,0.0231301859369907,0.00192751549474923,0.00155906635969455,0.00118334642570944,0.0004991228883787,0.0004991228883787,0.0009227005212995,0.0026686443337408,0.0017459438124413
W36,1980,1988,12,12,0.0012688189744949,0.0091087371110916,0.0078399181365967,0.0564791858196253,0.00470659881830211,0.00453607365489,0.00266514256406347,0.0012688189744949,0.0012688189744949,0.00198940187692635,0.00698614493012425,0.0049967430531979
W10,1980,1988,12,12,0.0007572658360004,0.0057997535914182,0.0050424877554178,0.0329533535987132,0.00274611279989277,0.00232951622456305,0.0015401675972775,0.0007572658360004,0.0007572658360004,0.0015448704361915,0.00402868725359435,0.00248381681740285
W25,1980,1988,12,12,0.0011636410534472,0.0083363698085567,0.0071727287551095,0.0535500826914656,0.00446250689095547,0.0041165910762117,0.00261680027684669,0.0011636410534472,0.0011636410534472,0.0018825113733548,0.00690694322219235,0.00502443184883755
W4,1980,1988,12,12,0.0026782261769559,0.0113369042745629,0.008658678097607,0.0607052338784383,0.00505876948986986,0.00430537363589,0.00229858326467413,0.0026782261769559,0.0026782261769559,0.00346044221783805,0.0059288346717895,0.00246839245395145
W5,1980,1988,12,12,0.0030205167997579,0.0117274415036615,0.0087069247039036,0.0959842208136645,0.00799868506780538,0.0087582079514207,0.00260234022420459,0.0030205167997579,0.0030205167997579,0.0057530515153999,0.00993596848358835,0.00418291696818845
W29,1980,1988,12,12,0.0038197847439553,0.0109141733256533,0.007094388581698,0.085622721449346,0.0071352267874455,0.00675559108930395,0.00172029006578141,0.0038197847439553,0.0038197847439553,0.0063315559722091,0.0077258071459694,0.0013942511737603
W22,1980,1988,12,12,0.0035170280742892,0.0101334322273867,0.0066164041530975,0.0726111485385376,0.00605092904487814,0.0058718399715571,0.0019777051227226,0.0035170280742892,0.0035170280742892,0.0044342668514526,0.00714071411306455,0.00270644726161195
W17,1980,1988,12,12,0.0032416143276725,0.0096975817672005,0.006455967439528,0.0692751819659281,0.00577293183049401,0.0055947329198221,0.00206755125987561,0.0032416143276725,0.0032416143276725,0.00398758077191005,0.0070769300709827,0.00308934929907265
W31,1980,1988,12,12,0.0011199861764907,0.0084574297070503,0.0073374435305596,0.0529257953166957,0.00441048294305797,0.0039557926356792,0.00265565717265326,0.0011199861764907,0.0011199861764907,0.0018421187996864,0.00706047564744945,0.00521835684776305
W7,1980,1988,12,12,0.0025575388355227,0.0089809148548925,0.0064233760193698,0.0672056612101457,0.00560047176751214,0.00551785448105615,0.001689477590893,0.0025575388355227,0.0025575388355227,0.0043636162844498,0.0068604531211686,0.0024968368367188
W16,1980,1988,12,12,0.0023558047913577,0.0081952171918421,0.0058394124004844,0.056572099567792,0.00471434163064933,0.00434543262730515,0.00198434222610522,0.0023558047913577,0.0023558047913577,0.0030252914991538,0.00639928062265155,0.00337398912349775
W24,1980,1988,12,12,0.0030245035886764,0.0146801471710205,0.0116556435823441,0.106244057416916,0.00885367145140963,0.00973430027564365,0.0031662530985748,0.0030245035886764,0.0030245035886764,0.00619368006785705,0.0109294739862283,0.00473579391837125
